,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_cylinderVolume,car_fuel,car_gear,car_address,car_title,car_photo,dealer_name,dealer_address,sunroof,SRS,keyless,TCS,cruise_sys,HID_head,LED_head,electric_seat,auto_AC,navi_sys,IVI_sys,parking_camera,LDW
369,1.01115E+11,TOYOTA,CHR,2018,18200,"420,000",,5,1200,æ±½æ²¹,,°åå¸,·å¥³ä»­¥å¥ ä»Toyotaè± C-HR 1.2L,https://ct.yimg.com/xd/api/res/1.2/IQEfU1EAio75f8HswOFHMg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNjk7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/6f6cd754-bb09-4e01-9573-8ef0a322fcbd.jpg,['Y0776969128'],°åå¸æ©ä¸­å±±è·,1,1,1,1,1,0,0,0,1,1,1,1,0
370,1.01114E+11,TOYOTA,RAV4,2015,104000,"420,000",,5,2200,æ±½æ²¹,,°åå¸,Apple´é 2015 è± RAV4 °é¬¥æ©é§è¨­èæ¦¿µ æ²¹èç´è­,https://ct.yimg.com/xd/api/res/1.2/0QiiZukoF2gHCOdC2tvR7g--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/60d9e4d0-fa7f-4585-b78c-39cf9622e5a0.jpg,['è³¥½è»'],°åå¸ä¸·¯ä¸æ®249å·55,0,0,1,0,1,0,0,1,1,0,1,1,0
371,1.01114E+11,MAZDA,CX5,2016,90136,"420,000",,5,2200,´æ²¹,,°åå¸,2016å¹ MAZDA CX5 æ·±è ä¸  ²åå¸¥æ°£å¹´èä¼,https://ct.yimg.com/xd/api/res/1.2/x2S8Fm48S.4S_U6AUBSDVA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNTI7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/299bac08-4aef-415c-b465-217b986ae031.jpg,['Y5675920215'],°åå¸ä¸·¯ä¸æ®249å·55,0,1,1,1,1,0,0,1,1,0,0,1,1
372,1.01114E+11,HYUNDAI,TUCSON,2017,57876,"420,000",,5,1500,æ±½æ²¹,,°åå¸,2018å¹´åHyundai TUCSON  æ¸¬è©¦å¤5é¡ ä¿,https://ct.yimg.com/xd/api/res/1.2/0Mw29K8MSFqqFMyWeigT_A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/f05e0561-9f05-4cd1-8a60-9f92b3e569e2.jpg,['Y5675920215'],°åå¸ä¸·¯ä¸æ®249å·55,1,1,1,1,1,1,1,1,1,1,1,1,1
373,1.0111E+11,SUZUKI,JIMNY,2015,100000,"420,000",æ£,3,1500,æ±½æ²¹,ªæ,°åå¸,[·èæ±½è] 2016 Jimny 1.3 ç¨ å°åº¦æè£ å¯¦èå¯¦å,https://ct.yimg.com/xd/api/res/1.2/dwqs8ZSLw..q9XBKgPeZLA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/07c4a52e-8c53-4d7d-9c5c-a876383e8899.jpg,['·èæ±½è'],°åå¸æ­¢åç¦¾·ä¸è·293-3,0,0,0,1,0,0,0,0,0,0,1,0,0
374,1.01072E+11,TOYOTA,RAV4,2013,200714,"420,000",,5,2200,æ±½æ²¹,,æ¡å¸,2013å¹´RAV4 æ¬ E Hi ¨åå»é¤  ä¿å¯¦èå¯¦å,https://ct.yimg.com/xd/api/res/1.2/PsAzblr6V_gHl3ch1aUI2g--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/3753a5d7-d4fc-4887-8c25-cda0401e8767.jpg,['«ææ±½è'],æ¡å¸å¾·åç¦¾·ä¸è·309-2,1,0,1,1,1,1,0,1,1,1,1,1,0
375,1.01127E+11,TOYOTA,RAV4,2016,68000,"426,000",,5,2200,æ±½æ²¹,,æ¡å¸,2016 Toyota è± RAV4 å¥½èè«,https://ct.yimg.com/xd/api/res/1.2/iINOitQEyz_GkKeSVJd3EA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNjk7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/e75f35ca-ecb4-49db-937a-536e9bddfb2d.jpg,['Y3288937060'],æ¡å¸å±±åå¾©èè¡ (è«è©±éç´),0,1,1,1,1,0,1,1,1,1,1,1,0
376,1.01127E+11,MAZDA,CX5,2015,55200,"428,000",é»,5,2200,æ±½æ²¹,,°åå¸,2015å¹´MAZDA CX-5 æ±½æ²¹ ä» ä¿ å¿ä¾æ´½è©¢nat,https://ct.yimg.com/xd/api/res/1.2/mon_RYz6Vye_kbRfFW5y8Q--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/2f570bf6-749b-4189-ba51-b62f1d0a06d9.jpg,['Y5675920215'],°åå¸ä¸·¯ä¸æ®249å·55,0,1,1,1,1,0,1,1,1,1,1,1,0
377,1.01123E+11,NISSAN,,2019,20000,"428,000",,5,1500,æ±½æ²¹,ªæ,°åå¸,ªæä¿  2019å¹   NISSAN   /   KICKS,https://ct.yimg.com/xd/api/res/1.2/SfFUGfuZ1uijwI8CibqBfA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzM5/https://s.yimg.com/ob/image/c4c56115-009e-4fad-b9ff-437047fd1491.jpg,['ªæè³¥½è»!! ¯æ!!'],°åå¸ä¸·¯ä¸æ®249å·55,0,1,1,1,1,0,1,1,1,1,1,1,0
378,1.01122E+11,SUZUKI,ESCUDOVITARA,2018,60000,"428,000",,5,1500,æ±½æ²¹,,°ä¸­å¸,è²·è«é218å¹´VITARA ä¿1.6 ä¿ å®æ©  è»§»,https://ct.yimg.com/xd/api/res/1.2/a.Ocu.rwNrMCooODWwrFIQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzQ0/https://s.yimg.com/ob/image/6db0cfea-21ba-4a8c-91d8-29112dd0d8a6.jpg,['è¾·´±½è»'],°ä¸­å¸¥å°èè·193,0,1,1,1,1,0,1,1,1,1,1,1,0
379,1.01119E+11,MAZDA,5,2016,135000,"428,000",,5,2200,æ±½æ²¹,,°åå¸,KOI¸èï¼å®¯ä»¥2016 MAZDA 5 ç¾ä¸ººåº§è¾¿å®³¼,https://ct.yimg.com/xd/api/res/1.2/IHTm6sRCFfIoKFKHbtQyag--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9Mjk3/https://s.yimg.com/ob/image/2b5a9e48-ec92-4613-bfd5-514b1e3b236e.jpg,['Y9786215117'],°åå¸å¾·åä¸­å±±è·687å·9(ä»¾·äº¤æ),1,1,0,0,1,0,0,0,1,0,0,0,0
380,1.01116E+11,VOLVO,XC60,2014,43586,"428,000",,5,2200,æ±½æ²¹,,°åå¸,ªæä¿ 2014å¹   VOLVO   /   XC60,https://ct.yimg.com/xd/api/res/1.2/WdJujk3yUxtvmL7htxHEfQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDE7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/f9014fee-d9fb-45a5-abbf-b5bac66b88b0.jpg,['ªæè³¥½è»!! ¯æ!!'],°åå¸ä¸·¯ä¸æ®249å·55,1,1,0,0,1,0,0,0,1,0,0,0,0
381,1.0111E+11,LEXUS,RX,2011,80374,"428,000",,5,3300,æ±½æ²¹,,°åå¸,æ­2011å¹ ºå RX350 3.5 å·²èè­ç´è»å¯¦èå¯¦åä»,https://ct.yimg.com/xd/api/res/1.2/UTtU6vQTbC7w3bsrE_MK1Q--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/9ea1938e-4745-4b6c-b95c-a2a089a05243.jpg,['ä¿å»¦¾æ±½è'],°åå¸¨¹ä¸­æ­£è·421,1,1,1,1,1,1,0,1,1,1,1,1,0
382,1.0111E+11,TOYOTA,SIENTA,2019,21406,"428,000",,5,1500,æ±½æ²¹,,°åå¸,å¿ 2019å¹´TOYOTA SIENTA  ä¸ººåº 2 å·²èè­,https://ct.yimg.com/xd/api/res/1.2/UoMrKUhR6B8arpNKpwPs9A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzIw/https://s.yimg.com/ob/image/b6a566f8-6ee3-4bdd-92b1-30da26338699.jpg,['Y5675920215'],°åå¸ä¸·¯ä¸æ®249å·55,0,0,1,1,1,0,0,0,1,0,1,0,0
383,1.01099E+11,LUXGEN,7MPVM7TURBO,2016,90000,"428,000",,5,2200,æ±½æ²¹,,é«å¸,LUXGEN M7 TURBO ECO HYPER 8äººåº§ ä¸ ¨èä»,https://ct.yimg.com/xd/api/res/1.2/c_kURcp.QR3jh6R5yF9Kcg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/f74675dc-5881-4cab-bf11-1c8218936172.jpg,['±ªæ±½è'],é«å¸·¦è·606,0,1,1,1,1,0,0,1,1,0,0,1,0
384,1.01088E+11,MERCEDESBENZ,MCLASS,2008,153699,"428,000",é»,5,3300,æ±½æ²¹,,°åå¸,SAVEå¯¦åèª08å¹ ML350 å®æ© å®¡¯»å°¾ å®è±ªèä¼è»,https://ct.yimg.com/xd/api/res/1.2/cyPib6zHy8YVVjn0.khzig--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/222e6d37-94aa-4531-af53-535f912813f2.jpg,['°éæ±½è æª¢éªéè»'],°åå¸ç«³¢è·61,1,1,0,1,1,0,0,1,1,1,1,1,0
385,1.0108E+11,TOYOTA,WISH,2015,178000,"428,000",é»,5,2200,æ±½æ²¹,ªæ,°åå¸,å¯¦èå¯¦å WISH 2015å¹´å KEY »åæ¤ HID å¤½ä¸»æ©,https://ct.yimg.com/xd/api/res/1.2/AerQhcLV0tVOXxhiQ8gBlg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzE3/https://s.yimg.com/ob/image/8f3d9567-f235-4f94-93b8-ff316075f738.jpg,['Y9462702231'],°åå¸æ­¢åæ±­¢«èç«¾ç«èç«,0,0,1,0,1,1,0,1,1,1,1,1,0
386,1.0107E+11,VOLVO,XC60,2011,162339,"428,000",é»,5,2200,æ±½æ²¹,ªæ,°åå¸,SAVEå¯¦åèª11å¹ XC60 T5 è·²é ¡¯å°  è±ªèä¼è»,https://ct.yimg.com/xd/api/res/1.2/rAdNdoQgRkQzGW8ZY6Nw2Q--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/519be61d-7958-4dbb-b09f-2b51f94e994d.jpg,['°éæ±½è æª¢éªéè»'],°åå¸ç«³¢è·61,1,1,1,1,1,1,0,1,1,1,1,1,1
387,1.01117E+11,MAZDA,CX9,2010,210000,"429,000",,5,4800,æ±½æ²¹,,°æç¸,CX-9 è¨ ä¿¡ä æ³¡æ°´,https://ct.yimg.com/xd/api/res/1.2/zWk5G0OrOhlQkwjDbBtwCw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/b7f88db9-6fae-4d77-9bc2-4b53b3082dd0.jpg,['Y0821500583'],°æç¸±å¶­è·¯äæ®201,1,1,1,1,1,0,1,1,1,0,0,0,0
388,1.01114E+11,HONDA,HRV,2018,14000,"436,000",,5,1500,æ±½æ²¹,,°åå¸,2018 HONDA HR-V è·1.4 ¡äå¾¿® ä¿ä¸­LIN,https://ct.yimg.com/xd/api/res/1.2/gyXAAwxz0euuACt6sTaJLQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/7604166d-73ac-47da-ba5f-c5cea95329b1.jpg,['è³¥½è»'],°åå¸ä¸·¯ä¸æ®249å·,0,0,1,1,1,0,0,0,1,1,1,1,0
389,1.01125E+11,VOLKSWAGEN,TIGUAN,2016,46984,"438,000",,5,1500,æ±½æ²¹,,°åå¸,è³ 2016å¹   VOLKSWAGEN   /   TIGUAN,https://ct.yimg.com/xd/api/res/1.2/HSxiH5JMg_vHcV70i3IfQw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzQ0/https://s.yimg.com/ob/image/5ffa8794-0618-4264-9f90-43da3f428d8c.jpg,['ªæè³¥½è»!! ¯æ!!'],°åå¸ä¸·¯ä¸æ®249å·55,0,0,1,1,1,0,0,0,1,1,1,1,0
390,1.01093E+11,FORD,KUGA,2015,158000,"438,000",é»,5,2200,´æ²¹,,æ¡å¸,2015å¹´KUGA ´æ²¹ ²é  »å°¾ ºéå¥½è å¯¦åå¯¦è,https://ct.yimg.com/xd/api/res/1.2/UgGVHLC0Foy_VPAKpGcbGg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/8ca4cf38-3a1d-4cc5-8cab-69557fbca48f.jpg,['«ææ±½è'],æ¡å¸å¾·åç¦¾·ä¸è·309-2,1,0,1,1,1,0,1,1,1,0,1,1,0
391,1.01065E+11,LUXGEN,7MPVM7TURBO,2016,74000,"438,000",,5,2200,æ±½æ²¹,,°åå¸,ä¸æ±½è 2016 LUXGEN M7 ECO é§7 ä¿,https://ct.yimg.com/xd/api/res/1.2/kpL412IAEOjTUiuuVo0wEQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/91c4aec4-e1f1-4ef7-acfe-6d609c36fe9c.jpg,['ä¸å¥½è~å¥½è'],°åå¸æ¸¡è3-39,0,0,1,1,0,0,0,0,1,0,1,1,0
392,1.0106E+11,TOYOTA,PREVIA,2007,140000,"438,000",æ£,5,3300,æ±½æ²¹,ªæ,°åå¸,å¤§ä¿¡SAVE 2008å¹´å PREVIA  æ¥µä ä¿ å¯¦èå¯¦å!,https://ct.yimg.com/xd/api/res/1.2/yZJ1jnebUQogT_WT08rakg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMzk7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/7d3f10f5-7b70-45ae-b271-1dbfeb62cb8f.jpg,['SAVE-å¤§ä¿¡æ±½è'],°åå¸³°å±±å°åå¤§éäº®µ618,0,0,1,1,0,0,0,0,1,0,1,1,0
393,1.01057E+11,LUXGEN,U6TURBO,2016,66000,"438,000",,5,2200,æ±½æ²¹,,°åå¸,å¤§ä¿¡SAVE 2016å¹ U6 ECO æ¬ + 6¬åKM,https://ct.yimg.com/xd/api/res/1.2/TB7r.qkfHEL.ilLVuNnpLA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMzk7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/30c635b2-f5f7-42dc-bc2d-8f3d3944ff7d.jpg,['SAVE-å¤§ä¿¡æ±½è'],°åå¸³°å±±å°åå¤§éäº®µ618,0,0,1,1,0,0,0,0,1,0,1,1,0
394,1.01048E+11,NISSAN,XTRAIL,2016,60000,"438,000",æ£,5,2600,æ±½æ²¹,,æ¡å¸,2016å¹ Nissan X-Trail 2.5,https://ct.yimg.com/xd/api/res/1.2/nCPq4QYEBf8xwevSubS9jA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/68063bbf-086a-45d1-84d0-15ceeb2b67d3.jpg,['Y1765218551'],æ¡å¸ç¦è¡122,0,0,1,1,0,0,0,0,1,0,1,1,0
395,1.01013E+11,HONDA,CRV,2015,70000,"438,000",,5,2200,æ±½æ²¹,ªæ,æ¡å¸,2015å¹ ¬ç Honda CR-V 2.4 Vit-S,https://ct.yimg.com/xd/api/res/1.2/Ok6f1wGOqNEOz4TKSdciXA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/092291a6-d281-42d9-b460-2642b9a271ed.jpg,['Y1765218551'],æ¡å¸ç¦è¡122,0,0,1,1,0,0,0,0,1,0,1,1,0
396,1.01011E+11,LUXGEN,U5,2018,30000,"438,000",,5,1500,æ±½æ²¹,,°åå¸,2019å¹´åLuxgen U5 1.6  3 ä¿ä¸ °æ ªå,https://ct.yimg.com/xd/api/res/1.2/.lgkg7tmUaTeZ9HFuIAuvw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/b4f84b90-ed4d-479d-85ef-91c870457e75.jpg,['Y8974424286'],°åå¸³¢è·170,0,1,1,1,1,0,1,1,1,1,1,1,1
397,1.00978E+11,TOYOTA,WISH,2013,82000,"438,000",,5,2200,æ±½æ²¹,,°åå¸,å¤§ä¿¡SAVE 2014å¹´å WISH ä¸ººåº å®å½±é 8¬KM å¯¦èå¯¦å!,https://ct.yimg.com/xd/api/res/1.2/.oeWne0Tup3Vo_Zri.7rxg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMzk7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/ba7ca73d-7b61-46d7-8605-d15e2fd4d387.jpg,['SAVE-å¤§ä¿¡æ±½è'],°åå¸³°å±±å°åå¤§éäº®µ618,0,1,1,1,1,0,1,1,1,1,1,1,1
398,1.01105E+11,TOYOTA,RAV4,2013,160258,"448,000",,5,2600,æ±½æ²¹,,°åå¸,SAVEå¯¦åèª13å¹´TOYOTA RAV4 2.5L E ä¼ç¥,https://ct.yimg.com/xd/api/res/1.2/SDZSXTxgUSFYLzxArg5gIQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/7f802ec3-83b9-41eb-a438-1052951b2375.jpg,['°éæ±½è æª¢éªéè»'],°åå¸ç«³¢è·61,0,0,1,0,1,0,0,1,1,1,1,1,0
399,1.011E+11,FORD,KUGA,2016,61800,"448,000",ç´,5,1500,æ±½æ²¹,,°åå¸,2016 Ford Kuga EcoBoost 180 1.5 æ¬¾é,https://ct.yimg.com/xd/api/res/1.2/zmEuIVv1dukLMCGwsG5bew--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/56cd752f-1143-4bb6-8a45-a959e4698a32.jpg,['SUMèªä¸­åè»-å°'],°åå¸¨¹ä¸­æ­£è·421 ¦¾æ±½è,1,0,1,1,1,0,0,0,1,1,1,1,1
400,1.01078E+11,HONDA,CRV,2015,200000,"448,000",æ£,5,2200,æ±½æ²¹,,°åå¸,2015å¹ »£ CR-V 2.4 å¸±éä¼è» æ¬ ¨éè²¸æ¬¾,https://ct.yimg.com/xd/api/res/1.2/wcAeie3NRliI8.YjTABO5A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/c29b0ee3-b218-40f4-a139-0a23065176c5.jpg,['SUMé¾æ±½è'],°åå¸³°å±±å°åå¤§é5æ®358sumé¾æ±½è,1,0,0,0,1,1,0,0,1,0,0,0,0
401,1.01077E+11,MAHINDRA,CRV,2019,20,"448,000",ç´,5,1200,æ±½æ²¹,,°åå¸,Mahindra KUV100 2019æ¬ 5äººåº§ä¼è» 1.è¶¹èç´,https://ct.yimg.com/xd/api/res/1.2/DNIrwr0GaIt7m9LTKo7J8Q--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/071673ee-6577-44a9-bfb0-14cd533821ad.jpg,['Y0975361831'],°åå¸ä¸­èè·¯äæ®181,0,0,1,0,0,0,0,0,0,1,1,1,0
402,1.01127E+11,HONDA,CRV,2013,180000,"450,000",,4,2200,æ±½æ²¹,,°åå¸,ªå HONDA CRV4ä» Vtec S,https://ct.yimg.com/xd/api/res/1.2/bwmNNWHmv6Btu8dz3K_HrA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNjA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/23df4f70-131d-45ca-82c2-bf078e1aa74b.jpg,['Y4044407017'],°åå¸åºè·,1,0,0,0,1,1,0,0,1,1,1,1,0
403,1.01127E+11,HONDA,CRV,2018,25000,"450,000",,5,1500,æ±½æ²¹,,°åå¸,2018 HONDA CR-V èªè» è²·è¾åå´,https://ct.yimg.com/xd/api/res/1.2/9o717Ww3b_hizIROscK.HQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzI2/https://s.yimg.com/ob/image/f167385b-1908-4d9c-984f-8ff6881f6588.jpg,['Y0821500583'],°åå¸æ¹æ°±è·¯­æ®µ,1,0,0,0,1,1,0,0,1,1,1,1,0
404,1.01126E+11,HONDA,HRV,2018,26548,"450,000",,5,1500,æ±½æ²¹,,°åå¸,{æ¸¤§¹å}2018 HONDA HR-V ¹å ¯éå°±æäº{Wè»º«},https://ct.yimg.com/xd/api/res/1.2/iENZknYME80wTjYIPslNfA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNTI7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/7a5f4c90-399e-4490-8724-17b2615d296e.jpg,['Y3573755059'],°åå¸æ¹æ°±è·¯­æ®µ257,1,1,1,1,1,1,0,0,1,1,1,1,0
405,1.0112E+11,MITSUBISHI,OUTLANDER,2017,76502,"450,000",,5,2200,æ±½æ²¹,,é«å¸,è»¥­~OUTLANDER¹ææ¥µåè»æ¥µå¥½~­¤ä¸°~è³è¦¿«~,https://ct.yimg.com/xd/api/res/1.2/7aLr3lOLrLOJcMW5SC4jWA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/ee969933-d10c-435a-831e-022de8741f59.jpg,['Y1098992889'],é«å¸æ­¦åä»è·59,0,0,0,1,1,0,0,0,1,0,0,0,0
406,1.0112E+11,NISSAN,XTRAIL,2017,32430,"450,000",é»,5,2600,æ±½æ²¹,,é«å¸,è»¥­~X-TRAIL¹ææ¥µåè»æ¥µå¥½~­¤ä¸°~è³è¦¿«~,https://ct.yimg.com/xd/api/res/1.2/bTtCU4zfol2v6Hl3IeBRmw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDY7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/92fbe7cf-c3cb-47a2-9dc7-b2db1380429e.jpg,['Y1098992889'],é«å¸æ­¦åä»è·59,1,1,1,1,1,1,0,1,1,1,1,1,0
407,1.0112E+11,SUBARU,FORESTER,2015,165000,"450,000",é»,5,2200,æ±½æ²¹,,°åå¸,KOI¸èï¼å®¯ä»¥2015 SUBARU  FORESTER ´»ä¼,https://ct.yimg.com/xd/api/res/1.2/hqZMZxj_8Elm7to9.WL9wg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzI0/https://s.yimg.com/ob/image/105e4852-6712-4de8-b068-78339a133206.jpg,['Y9786215117'],°åå¸å¾·åä¸­å±±è·687å·9(ä»¾·äº¤æ),0,1,1,1,1,0,0,1,1,0,1,1,0
408,1.01119E+11,VOLKSWAGEN,TIGUAN,2016,47000,"450,000",ç´,5,2200,æ±½æ²¹,,°åå¸,{æ¸¤§¹å}2016 MAZDA CX-3 è»è¶ ä¾å·±ç{Wè»º«},https://ct.yimg.com/xd/api/res/1.2/VNBNIqYu0St0yYBNdKpBKA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/39e158bf-ebc1-4575-9c19-d82a3bff34a1.jpg,['Y3573755059'],°åå¸æ¹æ°±è·¯­æ®µ257,1,1,1,1,1,1,0,0,1,1,1,1,0
