,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_seat,car_cylinderVolumn,car_driveMode,car_fuel,car_gear,verified,car_address,car_title,dealer_name,dealer_address,sunroof,TPMS,SRS,keyless,theft_alarm,central_lock,ESP,TCS,ABS,cruise_sys,HID_head,LED_head,isofix,electric_seat,auto_AC,navi_sys,IVI_sys,SW_button,leather_seat,parking_radar,parking_camera,BSM,ACC,LDW,source
11,575825,MITSUBISHI,COLT PLUS ,2018,65153,348000,藍,5,5,1500,2,汽油,手自排,1,屏東縣,【PLUS儀錶板★僅跑6萬5】盲點偵測✔IKEY✔藍芽✔胎壓偵測✔倒車雷達✔ISOFIX兒童安全椅,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
12,575804,TOYOTA,VIOS ,2016,17243,309000,銀,4,5,1500,2,汽油,手自排,1,臺南市,可網購!只跑1.7萬 17年式改版 手自排 新引擎 ABS 雙安 代步好選擇 可全貸 不用殺價就很便宜!,金台南汽車(大同一店),臺南市仁德區大同路三段399號(大同路尾近台南機場),0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,SUM
13,575737,NISSAN,BIG TIIDA 5D ,2016,55000,438000,白,5,5,1600,2,汽油,自排,1,臺南市,僅跑五萬五 一手車 原版件 原廠保養 里程保證 升級影音,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,SUM
14,575723,LEXUS,IS ,2016,36000,998000,黑,4,5,2000,2,汽油,手自排,1,臺南市,IS200T 僅跑3萬6 一手車 原鈑件 原廠保養 里程保證,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,SUM
15,575662,MITSUBISHI,OUTLANDER ,2017,50444,558000,黑,5,5,2400,4,汽油,自排,1,臺中市,【全台最便宜不用再看了】僅跑5萬原版件認證車 正17年 四輪傳動 前為公家機關主管座車 大螢幕影音 後座冷氣出風口!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
16,575654,LUXGEN,S5 TURBO ECO HYPER,2016,41981,298000,灰,4,5,1800,2,汽油,手自排,1,臺中市,僅跑4.1萬公里，小改款，新車頭，ECO版，更省油、實惠，一手車，低里程，渦輪增壓，定速、循跡防滑,億昇汽車,臺中市北屯區崇德路三段617號(崇德路與豐樂路路口),0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,SUM
17,575640,HONDA,CR-V ,2017,107669,779000,黑,5,5,1500,2,汽油,手自排,1,臺南市,可網購!18年式 S版 大包 ACC 電動尾門 電動椅 全景天窗 車道偏移 少跑里程保證 全車原鈑件 原廠保養!,金台南汽車(大同一店),臺南市仁德區大同路三段399號(大同路尾近台南機場),1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,SUM
18,575624,HONDA,HR-V,2018,120596,559000,藍,5,5,1800,2,汽油,手自排,1,臺南市,可網購!閃蝶藍 S旗艦版  一手車 原廠影音 LED 八安 全車原鈑件 只跑長途 可全貸 不用殺價就很便宜!,金台南汽車(大同一店),臺南市仁德區大同路三段399號(大同路尾近台南機場),0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,SUM
19,575617,SUBARU,FORESTER ,2018,28678,859000,白,5,5,2000,4,汽油,手自排,1,臺南市,特價!AWD 19年式新款 最頂級 i-S EYESIGHT 只跑2.8萬里程保證 ACC 天窗 AEB 全車原鈑件!,金台南汽車(大同一店),臺南市仁德區大同路三段399號(大同路尾近台南機場),1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,SUM
20,575616,HONDA,HR-V,2018,64410,578000,灰,5,5,1800,2,汽油,手自排,1,屏東縣,【一手美車★IKEY】車身動態穩定✔4安✔定速巡航✔換檔快撥✔循跡防滑✔胎壓監控✔原鈑✔,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
21,575615,HONDA,CR-V ,2018,45343,898000,黑,5,5,1500,2,汽油,手自排,1,臺南市,【嘉佑汽車】全景天窗/定速/快撥/電動尾門/ I KEY/倒車影像輔助/車道變換輔助系統 /一手車,嘉佑汽車,臺南市仁德區土庫五街11-1號,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,SUM
22,575573,TOYOTA,SIENTA,2019,18676,498000,白,5,5,1800,2,汽油,自排,1,臺中市,【特價–不用殺價就超便宜】正2019年 僅跑1萬多! 認證車 1800CC有力省稅 原廠新車保固至2023.03月,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,SUM
23,575505,FORD,ECOSPORT ,2017,15925,399000,白,5,5,1500,2,汽油,自手排,1,臺南市,可網購!原裝進口 一手只跑1.5萬 根本新車 TCS 六安 原廠保養 全車原鈑件 可全貸 不用殺價就很便宜!,金台南汽車(大同一店),臺南市仁德區大同路三段399號(大同路尾近台南機場),0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,SUM
24,575486,TOYOTA,CAMRY ,2019,22370,638000,黑,4,5,2000,2,汽油,手自排,1,臺中市,【全台最便宜不用再看了】僅跑2萬 原廠新車保固至2023/05 原版原漆已認證 真的跟新車沒兩樣等您來賞車~~~,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
25,575472,NISSAN,TIIDA 5D ,2012,85647,258000,白,5,5,1800,2,汽油,自排,1,高雄市,正一手用車 小車大空間 恆溫 抬頭顯示 ABS 僅跑8萬多公里 不用殺價就很便宜,君豪汽車,高雄市左營區文自路606號,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,SUM
27,575326,TOYOTA,WISH ,2016,77955,518000,灰,5,7,2000,2,汽油,手自排,1,屏東縣,※里程履約保證僅跑7萬※限量送影音系統 經典絕版七人座 絕佳車況 後座出風口 恆溫空調 霧燈 皮椅 七速手自排 原廠保養,正大汽車建國店,屏東縣屏東市建國路237號(屏東縣屏東市建國路237號),0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,SUM
28,575320,TOYOTA,RAV4 ,2019,32661,898000,黑,5,5,2000,2,汽油,手自排,1,屏東縣,里程履約保證僅跑3萬 最頂級旗艦版 原廠保固 環景系統 電動尾門 ACC自動跟車 盲點偵測 後座出風口 IK 行車紀錄器,正大汽車建國店,屏東縣屏東市建國路237號(屏東縣屏東市建國路237號),0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,SUM
29,575234,NISSAN,iTIIDA ,2018,41604,488000,灰,5,5,1600,2,汽油,自排,1,屏東縣,【頂級旗艦豪華影音版★BSM盲點偵測★僅跑4萬】✔一手女用車✔倒車顯影✔導航✔藍芽✔日行燈✔雙色鋁圈✔恆溫✔定速,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
30,575150,MITSUBISHI,ZINGER,2018,57828,398000,銀,5,5,2400,2,汽油,自排,1,高雄市,僅跑5萬多、雙安、ABS、後出風口、定速巡航、無菸車、內外超優 ㊣高雄中古車推薦模範店：三力汽車,三力汽車,高雄市橋頭區成功北路15-1號(高雄捷運R23旁),0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,SUM
31,575074,HONDA,CIVIC,2011,83700,348000,灰,4,5,1800,2,汽油,手自排,1,高雄市,VTi-S天窗頂級版 升級I-KEY 空力套件 尾翼 雙出排氣管 DVD影音 HID頭燈 僅跑8萬公里,君豪汽車,高雄市左營區文自路606號,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,SUM
32,575049,TOYOTA,ALTIS ,2018,79774,488000,白,4,5,1800,2,汽油,手自排,1,屏東縣,【小改版★IKEY★定速】一手車✔里程保證✔循跡防滑✔車身穩✔新車保固中✔LED日行燈,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
33,575047,TOYOTA,RAV4 ,2018,85996,698000,灰,5,5,2000,2,汽油,手自排,1,屏東縣,【尊爵2.0★ACC自動跟車★360環景】✔9安✔循跡防滑✔定速✔電動椅✔IKEY✔盲點偵測✔,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
34,575019,MINI,MINI HATCH 5D ,2019,30000,898000,灰,5,5,1500,2,汽油,自手排,1,臺南市,一手車 原鈑件 跑3萬 原廠保養 里程保證 新車保固中,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,SUM
35,574953,HONDA,CR-V ,2017,56000,838000,黑,5,5,1500,2,汽油,手自排,1,臺南市,2018年式 1.5T S版 Acc跟車系統 全景天窗 新車113 僅跑5萬 一手車 里程保證 內外漂亮,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,SUM
36,574927,LUXGEN,U6 GT,2020,8493,688000,白,5,5,1800,2,汽油,手自排,1,屏東縣,【極新★僅跑8千★VR&AR環景影像★電動尾門】✔新車保固中✔IKEY✔HUD抬顯✔6安✔恆溫✔定速✔循跡防滑✔天窗,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,SUM
37,574921,BENZ,CLA-CLASS,2017,20000,1168000,白,4,5,1600,2,汽油,自手排,1,臺南市,總代理 小改款 僅跑2萬 一手車 原鈑件 原廠保養 內外漂亮如新,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,SUM
39,574894,TOYOTA,C-HR,2019,50000,758000,銀,5,5,1200,2,汽油,手自排,1,臺南市,小改款 有TSS跟車系統 一手車 原鈑件 跑5萬 原廠保養 里程保證 內外漂亮如新 新車保固中,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,SUM
40,574874,TOYOTA,ALTIS ,2017,58823,458000,黑,4,5,1800,2,汽油,手自排,1,臺中市,【全台最便宜不用再看了】僅跑5萬 原版件認證車 車況與車內氣氛超好 皮椅如新 等您來鑑定 賞車下定送大螢幕 可客製化改裝,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
41,574860,LUXGEN,U7 TURBO ,2014,65382,339000,黑,5,5,2200,4,汽油,手自排,1,臺南市,可網購!4WD旗艦版 一手只跑6.5萬 內外如新 天窗 電動椅 環景 全車原鈑件 可全貸 不用殺價就很便宜!,金台南汽車(大同一店),臺南市仁德區大同路三段399號(大同路尾近台南機場),1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,SUM
42,574847,TOYOTA,ALTIS ,2013,138352,298000,黑,4,5,1800,2,汽油,手自排,1,臺中市,【我才最便宜】正2013年末代ALTIS 最優質的代步車 定速 鋁圈 恆溫 雙安 LEXUS導光條大燈 黑色水箱護罩,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,SUM
43,574825,TOYOTA,VIOS ,2010,206299,188000,灰,4,5,1500,2,汽油,自排,1,高雄市,2011年款 一手車 大保養完成 原鈑件、雙安、ABS 超省油代步車 ㊣高雄中古車推薦模範店：三力汽車,三力汽車,高雄市橋頭區成功北路15-1號(高雄捷運R23旁),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,SUM
44,574821,TOYOTA,ALTIS ,2017,31419,498000,灰,4,5,1800,2,汽油,手自排,1,臺中市,【超多配備】僅跑3萬一手認證原版件 iKEY 通風椅 前後雷達 循跡防滑 定速 抬頭顯示 氣氛燈 迎賓燈 車門警示燈 !,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,SUM
45,574820,HYUNDAI,SUPER ELANTRA ,2018,62702,428000,銀,4,5,1600,2,汽油,手自排,1,臺中市,【真．薄利多銷】正2018年 預約賞車再送多功能螢幕! 一手僅跑6萬多! 原廠保固中 俗又大碗的好車錯過不再,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
46,574818,MITSUBISHI,COLT PLUS ,2018,92762,348000,藍,5,5,1500,2,汽油,手自排,1,臺中市,【特價】正2018年 iKey 摸門 盲點 恆溫 數位儀表 黑內裝皮椅 鋁圈 雙安 賞車下訂送多功能大螢幕!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
47,574800,BENZ,GLA-CLASS X156 ,2015,16604,959000,棕,5,5,1600,2,汽油,自手排,1,臺南市,特價!總代理 一手車 只跑1.6萬 原廠保養 電動尾門 倒車顯影 快撥 全車原鈑件 可全貸 不用殺價就很便宜!,金台南汽車(大同一店),臺南市仁德區大同路三段399號(大同路尾近台南機場),0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,SUM
48,574768,HYUNDAI,GRAND STAREX ,2015,124395,588000,銀,5,9,2500,2,柴油,手自排,1,高雄市,正九⼈座 ⼿⾃排 三排座椅 後排冷氣 不用殺價很便宜,君豪汽車,高雄市左營區文自路606號,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,SUM
49,574699,TOYOTA,ALTIS ,2017,36591,468000,黑,4,5,1800,2,汽油,手自排,1,高雄市,銀行主管座駕 一手車 僅跑3萬 原廠保養、行車記錄器 ㊣高雄中古車推薦模範店：三力汽車,三力汽車,高雄市橋頭區成功北路15-1號(高雄捷運R23旁),0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,SUM
50,574677,TOYOTA,YARIS ,2018,70144,428000,白,5,5,1500,2,汽油,手自排,1,屏東縣,【新改款★一手女用車全原廠保養★有鋁圈電摺鏡】循跡防滑✔胎壓偵測✔車身動態穩定✔新車保固✔全原廠保養✔ABS✔全皮革座艙,正大汽車,屏東縣屏東市和生路二段220號(正大汽車創始店),0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,SUM
51,574646,MITSUBISHI,ZINGER,2018,30000,398000,白,5,5,2400,2,汽油,自排,1,臺中市,【福利來了】正2018年僅跑3萬 原版原漆原廠保養 某公家機關退役共有六台 這麼漂亮的車又這麼便宜你要哪裡找? 永貿!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
52,574614,FORD,KUGA ,2018,50883,669000,灰,5,5,1500,2,汽油,手自排,1,臺南市,可網購!全景天窗頂級版 一手只跑5萬 感應式尾門 倒車顯影 盲點 全車原鈑件 可全貸 不用殺價就很便宜!,金台南汽車(大同一店),臺南市仁德區大同路三段399號(大同路尾近台南機場),1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,SUM
53,574570,MITSUBISHI,SUPER DELICA,2018,91120,398000,銀,5,8,2400,2,汽油,手排,1,高雄市,廂式客貨兩用車 8人座 後座出風口 僅跑9萬多公里 全原廠固定保養 不用殺價就很便宜,君豪汽車,高雄市左營區文自路606號,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,SUM
54,574500,BENZ,E-CLASS W213 ,2017,93000,1838000,白,4,5,2000,2,汽油,手自排,1,臺中市,P1+P2+P3，P20進階跟車，大滿配，白色+全景天窗，現車在台，市場秒殺貨!,億昇汽車,臺中市北屯區崇德路三段617號(崇德路與豐樂路路口),1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,SUM
55,574499,NISSAN,X-TRAIL ,2017,81292,608000,藍,5,5,2000,2,汽油,手自排,1,屏東縣,【最頂級玩美影音版 全原廠保養】一手車✔環景影像+行車紀錄器✔衛星導航✔i-Key✔後座出風✔抬頭顯示✔定速✔循跡防滑,明正大汽車,屏東縣屏東市和生路二段220-1號(屏東市和生路二段220-1號),0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,SUM
56,574478,HONDA,FIT ,2017,48234,458000,白,5,5,1500,2,汽油,手自排,1,臺中市,【特價–最保值的神車來了】正2017年 僅跑4萬大螢幕 導航 定速 換檔撥片 四氣囊 循跡防滑  物超所值 值得您擁有~,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
57,574475,HYUNDAI,SUPER ELANTRA ,2018,89738,428000,白,4,5,1600,2,汽油,手自排,1,臺中市,【真．薄利多銷】正2018年! 正2018年! 原版件!! 預約賞車再送多功能螢幕 原廠保固中 俗又大碗的好車錯過不再,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
59,574422,NISSAN,KICKS,2018,35000,588000,黑,5,5,1500,2,汽油,自排,1,臺南市,2019年式 僅跑3萬5 一手車 原鈑件 原廠保養 里程保證 新車保固中,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,SUM
60,574410,TOYOTA,YARIS ,2018,16555,438000,白,5,5,1500,2,汽油,手自排,1,臺中市,【特價–不用殺價就超便宜】正2018年 僅跑1萬你沒看錯! 原廠保固中 安卓機 輕量化鋁圈 白車配黑框~絕配! 一手女用,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,SUM
61,574383,NISSAN,SUPER SENTRA ,2017,89863,358000,銀,4,5,1800,2,汽油,自排,1,臺中市,【全台最便宜不用再看了】正2017年一手少跑原廠保養認證車 iKEY 雙區恆溫 循跡 定速 賞車下訂送大螢幕!!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
62,574377,NISSAN,LIVINA,2013,150000,248000,白,5,5,1600,2,汽油,自排,1,臺南市,一手車 原版件 跑十五萬 原廠保養 里程保證 升級影音,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,SUM
65,574187,MITSUBISHI,SUPER DELICA,2018,73463,368000,白,2,3,2400,2,汽油,手排,1,高雄市,框式貨⾞ 可開發票 僅跑7萬公里 全原廠固定保養 可全貸 不用殺價就很便宜,君豪汽車,高雄市左營區文自路606號,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,SUM
66,574183,MITSUBISHI,SUPER DELICA,2018,85816,398000,白,5,8,2400,2,汽油,手排,1,高雄市,廂式客貨兩用車 8人座 後座出風口 僅跑8萬多公里 全原廠固定保養,君豪汽車,高雄市左營區文自路606號,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SUM
68,574121,TOYOTA,WISH ,2015,60415,498000,白,5,7,2000,2,汽油,手自排,1,屏東縣,【超漂亮一手好車 里程保證僅跑６萬】全車原鈑件✔定速巡航✔導航✔倒車顯影✔恆溫空調✔後座出風✔ISOFIX✔前後霧燈,明正大汽車,屏東縣屏東市和生路二段220-1號(屏東市和生路二段220-1號),0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,SUM
69,574120,FORD,KUGA ,2015,86868,518000,灰,5,5,1500,2,汽油,手自排,1,高雄市,1.5頂級版 7氣囊 全景天窗 電動尾⾨ I-KEY 盲點偵測 僅跑8萬多公里 原廠保養,君豪汽車,高雄市左營區文自路606號,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,SUM
70,574110,MITSUBISHI,COLT PLUS ,2014,116528,238000,白,5,5,1500,2,汽油,手自排,1,高雄市,豪華影音版 I-KEY 導航 恆溫 數位電視 全原廠保養 不用殺價就很便宜,君豪汽車,高雄市左營區文自路606號,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,SUM
71,574091,NISSAN,LIVINA,2018,38000,388000,藍,5,5,1600,2,汽油,自排,1,臺南市,僅跑三萬八 一手車 原鈑件 原廠保養 里程保證 新車保固中 升級影音,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,SUM
72,574057,TOYOTA,YARIS ,2018,72398,438000,白,5,5,1500,2,汽油,手自排,1,高雄市,行記、倒車顯影、感應頭燈、循跡防滑  ㊣高雄中古車推薦模範店：三力汽車,三力汽車,高雄市橋頭區成功北路15-1號(高雄捷運R23旁),0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,SUM
73,574011,LEXUS,NX ,2018,43000,1168000,白,5,5,2000,2,汽油,手自排,1,臺中市,僅跑4.3萬公里，一手車，新車保固中，ACC跟車、車道偏離、電動椅、電動尾門，菁英PLUS版,億昇汽車,臺中市北屯區崇德路三段617號(崇德路與豐樂路路口),0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,SUM
74,573934,MITSUBISHI,OUTLANDER ,2018,35824,598000,灰,5,7,2400,2,汽油,自排,1,高雄市,七人座安全版 ACC跟車 FCM煞停 僅跑3萬多公里 原廠保養 原廠保固中,君豪汽車,高雄市左營區文自路606號,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,SUM
75,573923,FORD,FOCUS,2013,123132,288000,灰,4,5,1600,2,汽油,自手排,1,彰化縣,✅方向盤快撥鍵✅藍芽通話✅定速✅恆溫空調✅4安✅全車原鈑件✅第三方認證✅唯一售後8大保固✅老闆擔任汽車買賣糾紛調解委員,順興汽車,彰化縣福興鄉員鹿路一段12號(台76線 東西向快速道路旁 藍色風車),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUM
76,573743,NISSAN,BIG TIIDA 5D ,2014,58809,378000,白,5,5,1600,2,汽油,自排,1,臺南市,【嘉佑汽車】豪華版/僅跑58805/加裝抬頭顯示器/熱門掀背小車/大空間/大省油/大馬力,嘉佑汽車,臺南市仁德區土庫五街11-1號,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SUM
77,573707,MITSUBISHI,LANCER IO ,2012,144925,298000,白,4,5,1800,2,汽油,手自排,1,高雄市,頂級悍動版 天窗 3氣囊 I-KEY 定速 恆溫 全車空力套件 HID頭燈 升級安卓影音,君豪汽車,高雄市左營區文自路606號,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,SUM
79,573696,MITSUBISHI,LANCER FORTIS ,2017,37225,388000,黑,4,5,1800,2,汽油,手自排,1,高雄市,豪華版 僅跑3萬公里 原廠保養 3氣囊 定速 恆溫 4輪全新胎,君豪汽車,高雄市左營區文自路606號,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,SUM
80,573636,BENZ,CLA-CLASS,2017,40000,1188000,白,4,5,1600,2,汽油,自手排,1,臺南市,總代理 僅跑四萬 一手車 原版件 原廠保養 里程保證,台新汽車,臺南市新營區復興路507號(新營交流道新營方向下六百公尺),0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,SUM
81,573624,MITSUBISHI,ZINGER,2016,154859,328000,黑,5,5,2400,2,汽油,自排,1,臺中市,【特價–不用殺價就超便宜】正2016年 原版件認證車 2400CC有力省油省稅 大老闆們的最愛 快來賞車下訂送大螢幕!!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,SUM
82,573617,MITSUBISHI,COLT PLUS ,2017,69314,338000,白,5,5,1500,2,汽油,手自排,1,臺中市,【我才最便宜】正2017年 Colt Plus 僅跑6萬 iKey 盲點偵測 電動尾門 摸門解鎖 霧燈 定速 恆溫,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,SUM
83,573602,HONDA,CIVIC,2009,180570,338000,黑,4,5,1800,2,汽油,手自排,1,臺中市,【特價】正2009年K12 黑內裝! 頂級VTIS有天窗 無限RR包 Enkei鋁圈 魚眼霧燈 雙出排氣管 飽滿好聽 !,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,SUM
84,573597,TOYOTA,YARIS ,2018,64676,458000,白,5,5,1500,2,汽油,手自排,1,臺中市,【特價–不用殺價就超便宜】正2018年 僅跑6萬 稀有S版 空力套件 iKey 摸門 大螢幕 定速 超吸睛 原廠保固中!,永貿汽車,臺中市潭子區崇德路四段273號(https://goo.gl/maps/GyN2YDTo5en),0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,SUM
85,573589,FORD,FOCUS 5D ,2015,150654,328000,灰,5,5,1000,2,汽油,手自排,1,臺中市,小改款馬丁頭，省油、省稅金，稀有1.0排氣量，傳統手自排，非毛病多的PS變速箱,億昇汽車,臺中市北屯區崇德路三段617號(崇德路與豐樂路路口),0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,SUM
