,id,車款,車型,年份,里程,車輛價格,縣市,顏色,車門數,座位數,排氣量,驅動方式,燃料,變速系統,刊登標題,照片網址,車商名,車商地址,安全氣囊,智慧i-key,電動椅,天窗,全景天窗,ABS,倒車雷達,盲點偵測,胎壓偵測,ACC跟車,CD,VCD,DVD,MP3,衛星導航GPS,大螢幕,定速,旅程電腦,方向盤快撥鍵,電動伺服方向盤,皮椅,電子恆溫,自動停車輔助,電折後視鏡,渦輪增壓,防滑循跡,鋁圈,動態穩定,HID氙氣頭燈,上坡起步輔助,行李架,倒車顯影,電子避震,LED燈,自動煞停,KEY-LESSGO免持
1424,268464,Benz,GLC-Class GLC 300,2020,15683 公里,面議,高雄市,白色,5 門,5 人座,2000cc,四輪驅動,汽油車,手自排,BENZ GLC300 SUV AMG Line彩成國際#89926(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-30bbf3e6-45e5-4372-917e-e8d9a3b113ce.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
1425,268466,Benz,E-Class E300,2018,70420 公里,面議,高雄市,黑色,4 門,5 人座,2000cc,後輪驅動,汽油車,手自排,BENZ E300 AMG Line 23P 彩成國際#88921(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-96037729-9fd8-439b-b125-95e61f18dd21.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1426,268471,Benz,GLC-Class GLC 300,2018,42707 公里,面議,高雄市,白色,5 門,5 人座,2000cc,四輪驅動,汽油車,手自排,BENZ GLC300 4Matic AMG 彩成國際#82313(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-fe92a9ac-7509-4616-9797-40758f005ce5.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
1427,270752,BMW,3 Series 320,2011,110088 公里,39.8萬,桃園市,銀色,4 門,5 人座,2000cc,後輪驅動,汽油車,手自排,2011 Bmw 320i E90 一手車 僅跑11萬 [全額貸],https://usedcar-img.azureedge.net/Storages/car-images-original/temp-deddd61e-8443-446d-83ff-230dcadefed7.jpg?w=600&h=450,旭呈汽車,桃園市桃園區經國路547號,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1428,270749,FORD,Focus TDCI 2.0,2012,189915 公里,26.8萬,台南市,鐵灰色,5 門,5 人座,2000cc,前輪驅動,柴油車,手自排,☆╮益群汽車╭☆12年FOCUS 柴油2.0升級安卓主機 省油扭力大 全車原鈑件,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-8db4983c-2975-420d-9a93-d715b8ac7ad4.jpg?w=600&h=450,益群汽車/新營區,台南市新營區復興路539號,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0
1429,270748,TOYOTA,Vios 1.5,2009,183145 公里,19.8萬,台南市,白色,4 門,5 人座,1500cc,前輪驅動,汽油車,自排,☆╮益群汽車╭☆09年TOYOTA VIOS 1.5液晶儀錶 全車原鈑件,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-05f11c67-2fcb-4a9e-b1ab-e96be0ec998b.jpg?w=600&h=450,益群汽車/新營區,台南市新營區復興路539號,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1430,260888,VW,Golf 2.0,2006,220385 公里,29.8萬,台南市,鐵灰色,5 門,5 人座,2000cc,前輪驅動,汽油車,自手排,☆╮益群汽車╭☆06年福斯GOLT GTI 2.0全車無改無惡操 車況超好原鈑件,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-a16435d7-07ed-4677-bf65-5defb42d1033.jpg?w=600&h=450,益群汽車/新營區,台南市新營區復興路539號,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
1431,270710,Benz,CLS-Class CLS350,2007,200000 公里,面議,台南市,銀色,4 門,4 人座,3500cc,後輪驅動,汽油車,手自排,"大億汽車-2007年CLS350 AMG.全台最美,配備最滿,車況最優,原廠紀錄",https://usedcar-img.azureedge.net/Storages/car-images-original/temp-5ec17aeb-c1d1-4e03-9f8f-d6157780dabd.jpg?w=600&h=450,大億汽車商行,台南市安定區新吉里新吉1-12號,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1
1432,266030,TOYOTA,Prius 1.5,2008,142462 公里,27.8萬,台南市,銀色,5 門,5 人座,1500cc,前輪驅動,Hybrid 混合動力車,自排,台南 [東達汽車] 2008年 TOYOTA PRIUS 1.5L,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-1fac887a-d34b-421a-b651-6d2fbf40ec97.jpg?w=600&h=450,台南東達汽車 台南百家好店 GOO好店,台南市東區東門路3段230號,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1433,270639,LEXUS,ES Series ES300h 油電,2013,130000 公里,已收訂,台北市,銀色,4 門,5 人座,2500cc,前輪驅動,Hybrid 混合動力車,手自排,LEXUS ES300H 高CP油電混和豪華車 2013年式 益誠汽車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-9be3e5a5-c031-40bc-8dc8-698dbd36d731.jpg?w=600&h=450,益誠汽車,台北市中山區民族東路560號,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1
1434,270626,Benz,E-Class E300,2017,100955 公里,面議,高雄市,黑色,4 門,5 人座,2000cc,後輪驅動,汽油車,手自排,BENZ E300 AMG Line 彩成國際#21512,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-ed7d219d-2f21-401a-aede-da4bb0784835.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1
1435,262433,Benz,C-Class C43 AMG,2017,27000 公里,229萬,新北市,白色,4 門,5 人座,3000cc,後輪驅動,汽油車,手自排,2017 BENZ C43 AMG 23P賽車椅 雙魚眼 碳纖維飾板 環景超頂配,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d145e5e4-882e-4e5b-a91a-13f2bc022529.JPG?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
1436,261489,BMW,3 Series Coupe 335,2012,56000 公里,68萬,新北市,白色,4 門,5 人座,1600cc,後輪驅動,汽油車,手自排,2012 BMW 335i Coupe 總代理 一手車 珍珠白 M包 大滿配,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-8e58fb8e-1dee-4ed6-abae-494d3fff3932.JPG?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
1437,243460,MASERATI,Levante 3.0,2017,22600 公里,279萬,新北市,白色,5 門,5 人座,3000cc,四輪驅動,汽油車,手自排,2017 Maserati LEVANTE 氣壓式避震 20吋鋁圈 跑車套件,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3f57c3bb-1d14-4568-8ada-ed3f5a4b0849.JPG?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1438,237877,MASERATI,Levante 3.0,2017,17000 公里,279萬,新北市,藍色,5 門,5 人座,3000cc,四輪驅動,汽油車,自手排,2017 Maserati LEVANTE Skyhook避震紅車縫線HK電尾門,https://usedcar-image-v2.azurewebsites.net//Storages/car-images-original/temp-ff323dab-e7c8-4f53-a1dc-6fdadf42bb88.JPG?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0
1439,258704,BMW,M2 M2 Coupe,2019,4000 公里,309萬,新北市,白色,2 門,4 人座,3000cc,後輪驅動,汽油車,自手排,2019 BMW M2 升級陶瓷卡鉗 410P馬力 盤徑升級 盲點偵測 大滿配,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-34405fa0-3d1b-48a6-950a-e2ce4e2f366d.JPG?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0
1440,267566,MASERATI,Ghibli 3.0,2018,29000 公里,245萬,新北市,白色,4 門,5 人座,3000cc,四輪驅動,汽油車,手自排,2018 Maserati Ghibli SQ4 盲點 愛馬仕駝色20吋 大滿配,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-8580d7e4-502c-4daa-aded-9680fdfb539f.jpg?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
1441,267567,MASERATI,Ghibli 3.0,2016,29000 公里,209萬,新北市,白色,4 門,5 人座,3000cc,四輪驅動,汽油車,手自排,2016 Maserati Ghibli SQ4 盲點 HK 紅卡鉗紅車縫線滿配,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-9cbea3dc-eb66-4fb7-9310-c8dead898c0b.JPG?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
1442,267599,BMW,3 Series 328,2016,43000 公里,119萬,新北市,白色,4 門,5 人座,2000cc,後輪驅動,汽油車,手自排,2016 BMW 328 M sport 免鑰匙 大螢幕 腳踢尾門,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3f5dfc11-33a7-4023-a9b9-33e26a5a99da.jpg?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
1443,267695,BMW,3 Series 340I,2020,11000 公里,259萬,新北市,藍色,5 門,5 人座,3000cc,四輪驅動,汽油車,手自排,2020 BMW M340i 5AU自動跟車 M版本 雷色頭燈 大滿配,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-532e8792-d7b8-4ce6-a405-aed01ed270ad.jpg?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1444,267696,BMW,5 Series 540,2018,34000 公里,218萬,新北市,鐵灰色,4 門,5 人座,3000cc,後輪驅動,汽油車,手自排,2018 BMW 540 M-sport 20吋圈 自動跟車 吸門 抬顯 大滿配,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0c0814ba-9b3e-40f1-8a11-e6eee1762ae7.jpg?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1445,267697,Benz,C-Class Coupe C43,2017,27000 公里,236萬,新北市,白色,2 門,4 人座,3000cc,四輪驅動,汽油車,手自排,2017 BENZ C43 COUPE AMG 23P賽車椅 雙魚眼 環景 全景,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-72237623-785e-43c4-9efd-347bfd2763a9.jpg?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1446,267699,Benz,S-Class S550,2016,43000 公里,239萬,新北市,黑色,4 門,5 人座,4700cc,四輪驅動,汽油車,手自排,2016 BENZ S550 AMG 23P 20P 迎賓套件 超大滿配,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-89e51797-1a21-44df-bbdc-5196b632be9c.jpg?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1447,267701,PORSCHE,Macan S,2016,57000 公里,180萬,新北市,黑色,5 門,5 人座,3000cc,四輪驅動,汽油車,手自排,2017 PORSCHE MACAN S 3.0車道偏移18向電動蝴蝶椅 珍珠黑,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-b81a100b-b7db-4699-9d67-bcc6275bc2cc.jpg?w=600&h=450,珉瑞車業,新北市中和區圓通路437-2號,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
1448,268242,BMW,X7 Series 3.0,2020,8723 公里,面議,高雄市,黑色,5 門,6 人座,3000cc,四輪驅動,汽油車,手自排,BMW X Series X7 40I 5AU 彩成國際#95989(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-9f2f1c0f-e2fe-4274-a79b-354a3943380e.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
1449,270600,Benz,C-Class C200,2011,130000 公里,面議,台南市,黑色,4 門,5 人座,1800cc,後輪驅動,汽油車,手自排,"大億汽車-2011年式C200 CGi.總代理,一手車,跑少,原廠紀錄,資料齊全",https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3e3aa6cc-1cce-4973-901a-f1f4ad074c04.jpg?w=600&h=450,大億汽車商行,台南市安定區新吉里新吉1-12號,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1450,270561,Benz,E-Class Estate E200 T,2013,68000 公里,面議,台南市,鐵灰色,4 門,5 人座,2000cc,後輪驅動,汽油車,手自排,"大億汽車-2013年E200 ESTATE.歐規,跑少,LED頭燈,360環景.",https://usedcar-img.azureedge.net/Storages/car-images-original/temp-8d792e3d-8ced-48ff-8bd1-d255baae0136.jpg?w=600&h=450,大億汽車商行,台南市安定區新吉里新吉1-12號,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0
1451,265828,MAZDA,3 1.6,2012,137654 公里,29.8萬,台南市,灰色,4 門,5 人座,1600cc,前輪驅動,汽油車,手自排,台南 [東達汽車] 2012年 馬自達 馬3 1.6L,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-fde40701-f07f-4778-8224-428442e482cf.jpg?w=600&h=450,台南東達汽車 台南百家好店 GOO好店,台南市東區東門路3段230號,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1452,268126,Benz,E-Class E300,2018,71966 公里,面議,高雄市,黑色,4 門,5 人座,2000cc,後輪驅動,汽油車,手自排,BENZ E300 AMG Line 23P 彩成國際#80460(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-206f603c-0b05-4664-945e-7bcfc4b0fa01.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1453,268127,Benz,GLC-Class GLC 300,2020,4992 公里,面議,高雄市,白色,5 門,5 人座,2000cc,後輪驅動,汽油車,手自排,BENZ GLC300 AMG Line 彩成國際#74272(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-ddc0c51f-0d7c-4997-9bae-b3d22a1ff7fe.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1
1454,268211,BMW,X4 Series x4 xDrive30i,2020,14086 公里,面議,高雄市,黑色,5 門,5 人座,2000cc,四輪驅動,汽油車,手自排,BMW X Series X4 30I 5AT 彩成國際#72151(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-cb175c69-92f6-4b89-8029-c8bd3c4f53df.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
1455,268212,Benz,E-Class E300,2018,66670 公里,面議,高雄市,白色,4 門,5 人座,2000cc,四輪驅動,汽油車,手自排,BENZ E300 4Matic 23P 彩成國際#83617(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-04d78482-6812-4d5d-bf34-3b6cd89c82de.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
1456,265771,Benz,CLA-Class CLA250,2020,8181 公里,面議,高雄市,白色,4 門,5 人座,2000cc,四輪驅動,汽油車,自手排,BENZ CLA250 4Matic AMG 彩成國際#26623,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-ded89d71-3eac-4368-864f-df886f7637e9.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
1457,270438,Benz,C-Class C250,2012,90088 公里,65.8萬,桃園市,白色,4 門,5 人座,1800cc,後輪驅動,汽油車,手自排,2012 Benz C250 基本改 挑戰全台最低價 C型魚眼頭燈 售65.8萬,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-82408bf4-de2f-40c0-96dc-202307023fee.jpg?w=600&h=450,旭呈汽車,桃園市桃園區經國路547號,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
1458,265726,MITSUBISHI,Colt Plus iO 1.6,2010,未知,15.8萬,台南市,白色,5 門,5 人座,1600cc,前輪驅動,汽油車,手自排,☆╮益群汽車╭☆2010年三菱 COLT PLUS IO版 女用一手車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-4d41d2cf-a5f2-4bcf-857f-eb59bc8f244e.jpg?w=600&h=450,益群汽車/新營區,台南市新營區復興路539號,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1459,270433,SUZUKI,SX4 1.4,2017,56044 公里,57.8萬,屏東縣,紅色,5 門,5 人座,1400cc,前輪驅動,汽油車,手自排,一手車新改款鈑件原原漆歐洲進口鋼性強 引擎有渦輪馬力大省油里程保證有保固,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-57fe5bf2-3e89-4c44-b172-c5ce6bd1060b.jpg?w=600&h=450,SUM鴻源汽車(屏東),屏東縣屏東市建國路219號,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0
1460,267876,Benz,GLE-Class 43 AMG,2017,80443 公里,266萬,高雄市,黑色,5 門,5 人座,3000cc,四輪驅動,汽油車,手自排,家明汽車 17領牌 GLE43 AMG 360度環景 全景天窗 盲點偵測 總代理,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e46a2a3e-d087-4ff7-9b87-9a520639d079.JPG?w=600&h=450,家明汽車,高雄市鼓山區中華一路2227號,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
1461,270333,Benz,GLC-Class 43,2017,42838 公里,面議,高雄市,白色,5 門,5 人座,3000cc,四輪驅動,汽油車,手自排,BENZ GLC43 4Matic 23P 彩成國際#79979(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0d579902-4a3c-4fd9-8ca8-353d0462b6a3.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1462,260286,MITSUBISHI,Outlander 2.4,2008,155247 公里,22.8萬,屏東縣,黑色,5 門,5 人座,2400cc,前輪驅動,汽油車,手自排,一手車鈑件原無泡水車況優乘坐舒適空間大馬力大物美價廉物超所值機會難得認證車有保固,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3aebb66e-75bb-41e3-ba3d-0c257f77c40b.jpg?w=600&h=450,SUM鴻源汽車(屏東),屏東縣屏東市建國路219號,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1463,242788,FORD,Focus 2.0,2015,114764 公里,42.8萬,台南市,白色,5 門,5 人座,2000cc,前輪驅動,汽油車,自手排,台南 [東達汽車] 福特FOCUS 2.0L,https://usedcar-image-v2.azurewebsites.net//Storages/car-images-original/temp-c7764be2-fa9f-470a-ad53-54abe1bd4750.jpg?w=600&h=450,台南東達汽車 台南百家好店 GOO好店,台南市東區東門路3段230號,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
1464,207536,TOYOTA,RAV-4 2.4,2008,157737 公里,39.8萬,台南市,銀色,5 門,5 人座,2400cc,四輪驅動,汽油車,手自排,台南 [東達汽車]TOYOTA RAV4 4WD 可全貸 可議價,https://usedcar-image-v2.azurewebsites.net//Storages/car-images-original/temp-f70b5768-2e27-4c7e-9131-2acd08edd6a0.jpg?w=600&h=450,台南東達汽車 台南百家好店 GOO好店,台南市東區東門路3段230號,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
1465,265685,Benz,GLE-Class 450,2020,14932 公里,面議,高雄市,白色,5 門,5 人座,3000cc,四輪驅動,Hybrid 混合動力車,手自排,BENZ GLE450 EQ AMG 彩成國際#00956(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-35e84c20-cdb7-406b-8b16-b55a470766bc.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1466,270275,NISSAN,Tiida 1.8,2008,171282 公里,18.8萬,屏東縣,其他,5 門,5 人座,1800cc,前輪驅動,汽油車,自排,里程保證省油妥善率好好駕馭黑內裝好整理馬力大空間大價格親民經濟實惠,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-28312493-ee73-46f0-a1d6-297fdd1db26c.jpg?w=600&h=450,SUM鴻源汽車(屏東),屏東縣屏東市建國路219號,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,262803,Benz,B-Class B180,2019,55226 公里,108.8萬,高雄市,白色,5 門,5 人座,1500cc,前輪驅動,汽油車,自手排,家明汽車 - 百大好店 2019年式 M-Benz B180 白 總代理,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0fa47c06-c6bb-4ddc-924d-dda81c47aae0.JPG?w=600&h=450,家明汽車,高雄市鼓山區中華一路2227號,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0
1468,256822,HONDA,Civic 1.8,2008,254449 公里,28.8萬,屏東縣,白色,5 門,5 人座,1800cc,前輪驅動,汽油車,手自排,鈑件原 無泡水 無事故 車況優 頂級配備 底盤穩健 里程保證認證車有保固 可貸款,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-97ec8a64-bfb7-4f62-839a-76cf798b597a.jpg?w=600&h=450,SUM鴻源汽車(屏東),屏東縣屏東市建國路219號,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1469,267829,MINI,Cooper S Countryman 2.0,2018,63843 公里,面議,高雄市,白色,5 門,5 人座,2000cc,前輪驅動,汽油車,手自排,迷你 MINI CountryMam S 彩成國際#99159(即將到港),https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0c19030b-7b41-4377-826a-567dbf66abd4.JPG?w=600&h=450,彩成國際汽車有限公司,高雄市仁武區鳳仁路30號,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1
1470,253345,MAZDA,3 2.0,2015,104098 公里,56.8萬,台南市,紅色,5 門,5 人座,2000cc,前輪驅動,汽油車,手自排,☆╮益群汽車╭☆15年魂動馬3 五門2.0 魂動紅 日本原裝進口 一手車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-59df1505-28ea-4920-81fb-1c68af2ddf46.jpg?w=600&h=450,益群汽車/新營區,台南市新營區復興路539號,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1471,272396,Benz,C-Class C250,2013,159571 公里,75.8萬,桃園市,白色,4 門,5 人座,1800cc,後輪驅動,汽油車,自排,2013 BENZ C250 1.8 白,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-4fc3388d-499f-4e39-8c70-0a29ed7baf55.jpg?w=600&h=450,正達汽車商行,桃園市大園區民生路99號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,272395,TOYOTA,Altis 1.8,2019,29090 公里,62萬,桃園市,銀色,4 門,5 人座,1800cc,前輪驅動,汽油車,自排,2019 TOYOTA ALTIS 1.8 銀,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-8a812d41-0c4b-4ccf-b4f8-5706b67929df.jpg?w=600&h=450,正達汽車商行,桃園市大園區民生路99號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
